symbol,close,rs,rs_ma,rs_slope,price_sma20,price_wma200,score,total_active,tier,conditions,run_date,data_flag,is_clean,rs_rank,grade,sector
RGL,118.5,-0.2045,-0.3239,0.2312,123.44,121.83,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,36.3,D,Other
IVP,136.86,-0.2046,-0.3031,0.1549,152.14,175.36,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,36.3,D,Other
TIIL,2278.8,-0.2051,-0.2277,0.0828,2289.44,2423.8,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,36.2,D,Other
RSYSTEMS,289.1,-0.2053,-0.1929,0.0235,386.04,409.86,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,36.1,D,Other
SBICARD,774.4,-0.2055,0.0745,-0.1498,844.91,804.99,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,36.0,D,Other
IGL,170.86,-0.2059,-0.0892,-0.0573,187.34,203.62,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,36.0,D,Other
SREEL,204.12,-0.2063,-0.1889,-0.0181,217.76,248.06,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.9,D,Other
INNOVACAP,668.25,-0.2078,-0.2729,0.1659,721.72,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.9,D,Other
JWL,267.2,-0.2079,-0.3582,0.1243,300.56,359.75,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,35.8,D,Other
KCP,158.1,-0.2091,-0.2427,0.0609,179.66,186.88,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,35.8,D,Other
HONAUT,30975.0,-0.2092,-0.234,0.0905,33840.0,39455.28,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.7,D,Other
DBREALTY,113.78,-0.2092,-0.2766,0.2129,125.05,163.76,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,35.7,D,Other
INDIGOPNTS,936.8,-0.2094,-0.234,-0.0027,1113.21,1255.83,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,35.5,D,Other
BANSWRAS,114.82,-0.2094,-0.233,0.0717,114.69,136.05,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.5,D,Other
MASKINVEST,145.42,-0.2099,-0.2184,0.1377,159.03,131.7,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,35.5,D,Other
HATSUN,889.7,-0.2101,-0.1253,-0.081,968.73,1000.68,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,35.4,D,Other
ANDHRAPAP,68.77,-0.2105,-0.293,0.1015,68.87,86.39,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.3,D,Other
GUJRAFFIA,37.76,-0.2111,-0.0937,0.2479,52.33,44.95,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,35.3,D,Other
SRF,2562.2,-0.2111,0.123,-0.1866,2911.69,2642.18,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,35.3,D,Other
ATGL,512.0,-0.2112,-0.2096,0.0412,573.56,812.77,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,35.2,D,Other
JAIPURKURT,34.85,-0.2114,-0.1898,0.0228,34.38,50.2,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.1,D,Other
SRGHFL,266.95,-0.2124,-0.2431,0.0612,277.76,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,35.0,D,Other
ROML,43.67,-0.2128,-0.1316,0.0258,48.71,50.0,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,35.0,D,Other
BALKRISIND,2383.9,-0.213,-0.1997,-0.0595,2376.89,2522.06,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.9,D,Other
SCHAND,152.42,-0.2141,-0.2445,0.062,163.75,203.12,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,34.9,D,Other
SANSTAR,86.03,-0.2145,-0.2582,-0.0089,91.81,,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.7,D,Other
AEGISLOG,688.45,-0.2147,-0.118,-0.1181,733.4,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.6,D,Other
IRMENERGY,238.49,-0.2151,-0.2575,0.1149,278.89,,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,34.6,D,Power
PAR,95.69,-0.2154,-0.5652,0.3735,96.63,161.91,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,34.5,D,Other
EMMBI,89.83,-0.2157,-0.3137,0.1168,99.11,107.9,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,34.5,D,Other
GIPCL,141.22,-0.2158,-0.2739,0.128,155.9,171.38,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,34.4,D,Other
HCLTECH,1389.1,-0.2168,-0.1622,-0.1298,1581.18,1463.84,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.3,D,IT
KANSAINER,203.51,-0.2174,-0.1631,-0.1002,230.28,261.45,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.3,D,Other
ZODIACLOTH,80.5,-0.2185,-0.306,0.1631,88.19,108.33,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,34.2,D,Other
MANALIPETC,55.41,-0.2189,-0.085,-0.0623,62.48,68.19,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.2,D,Other
REPRO,398.15,-0.2194,-0.1719,0.0557,472.6,567.4,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,34.1,D,Other
STARTECK,266.4,-0.2198,-0.0786,-0.1638,282.72,264.28,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,34.0,D,Other
JSFB,370.8,-0.2204,-0.0757,-0.0372,419.02,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,34.0,D,Other
BORORENEW,455.9,-0.2215,0.0298,-0.1229,556.31,525.01,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,33.9,D,Other
KMSUGAR,24.92,-0.2216,-0.2327,0.032,26.48,30.8,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,33.8,D,Other
NAGREEKCAP,25.74,-0.2218,-0.2044,0.1273,28.33,25.62,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,33.7,D,Other
TBZ,147.06,-0.2228,-0.2967,-0.0586,168.53,162.94,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,33.7,D,Other
RPGLIFE,1874.4,-0.2229,-0.0861,-0.1818,2214.63,1908.01,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,33.6,D,Other
TEMBO,532.45,-0.2236,-0.122,0.0086,636.97,452.26,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,33.6,D,Other
GODREJIND,993.05,-0.2237,-0.0531,-0.2784,1027.4,939.99,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,33.5,D,Other
GALAXYSURF,1962.8,-0.2241,-0.2757,0.0175,2019.49,2432.88,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,33.5,D,Other
MANAKSIA,59.6,-0.2245,-0.3028,0.028,63.95,89.19,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,33.4,D,Other
AIROLAM,91.75,-0.2247,-0.2375,0.0892,99.38,113.42,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,33.3,D,Other
RAJESHEXPO,143.81,-0.225,-0.2399,0.0081,178.81,285.73,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,33.3,D,Other
SIYSIL,531.55,-0.2254,-0.1556,0.2208,645.39,599.47,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,33.2,D,Other
SHK,147.83,-0.2262,-0.3247,0.1399,175.4,196.2,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,33.2,D,Other
BIRLAMONEY,130.32,-0.2279,-0.2697,0.2145,143.98,142.28,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,33.0,D,Other
BANKA,57.64,-0.228,-0.337,0.0943,70.84,86.79,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,33.0,D,Banking
TIRUMALCHM,191.13,-0.2285,-0.2893,0.1532,230.52,258.82,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,32.9,D,Other
BOMDYEING,113.24,-0.2289,-0.3267,0.1186,135.15,154.82,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,32.9,D,Other
PERSISTENT,4733.0,-0.2295,-0.0567,-0.1315,5984.02,4775.65,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,32.8,D,Other
KRSNAA,635.45,-0.2298,-0.2134,-0.0375,733.85,712.27,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,32.7,D,Other
EMAMILTD,462.6,-0.2311,-0.2034,-0.0968,506.44,543.08,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,32.7,D,Other
RIIL,703.2,-0.2313,-0.2801,0.1142,804.96,996.6,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,32.6,D,Other
GILLANDERS,92.49,-0.2313,-0.0948,0.0274,106.28,102.5,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,32.6,D,Other
YASHO,1561.4,-0.2323,-0.2689,0.1792,1489.01,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,32.5,D,Other
ATLASCYCLE,91.05,-0.2355,1.0841,0.257,99.77,71.36,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,32.4,D,Other
JOCIL,133.51,-0.236,-0.3074,0.1544,142.72,174.89,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,32.3,D,Other
KALYANKJIL,410.1,-0.2366,-0.3075,0.0197,463.43,452.59,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,32.3,D,Other
MAZDA,197.39,-0.2367,-0.2333,0.2355,228.83,244.14,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,32.2,D,Other
AVROIND,138.8,-0.237,-0.3329,0.2021,127.44,142.38,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,32.2,D,Other
JAYSREETEA,81.79,-0.2372,-0.329,0.0749,87.8,103.71,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,32.1,D,Other
CIGNITITEC,1175.3,-0.2383,-0.025,-0.1314,1638.33,1367.87,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,32.0,D,Other
DEN,28.03,-0.2387,-0.313,0.093,30.72,40.26,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,32.0,D,Other
HIMATSEIDE,99.72,-0.2398,-0.3578,0.2067,114.25,135.68,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,31.9,D,Other
DSSL,930.55,-0.24,-0.3175,0.0418,945.93,980.74,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,31.9,D,Other
TATATECH,585.45,-0.2404,-0.2971,-0.0309,653.46,,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,31.7,D,IT
HERITGFOOD,318.35,-0.2404,-0.1343,-0.1005,434.81,401.7,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,31.7,D,Other
KUANTUM,89.59,-0.2406,-0.2695,0.0495,95.53,126.1,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,31.6,D,Other
ABBOTINDIA,26530.0,-0.2407,-0.0648,-0.1972,28302.5,27387.67,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,31.6,D,Other
SJVN,73.03,-0.2409,-0.2956,0.0605,77.09,90.24,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,31.5,D,Other
AJMERA,128.71,-0.242,-0.1211,-0.0084,180.29,151.12,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,31.4,D,Other
SMARTLINK,123.92,-0.2426,-0.3768,0.1303,130.35,173.87,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,31.3,D,Other
